Date,REER,Oil_price,FDI,Poverty_rate,GDP_Construction,Year,Month,Nights,is_covid,Arrivals,Total_Receipts_MDH,lags_1,lags_2,lags_6,lags_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,growth_yoy,month,year,quarter,month_sin,month_cos,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,Oil_price_lag3,FDI_lag1,FDI_lag3,Poverty_rate_lag1,Poverty_rate_lag3,GDP_Construction_lag1,GDP_Construction_lag3,REER_lag1,REER_lag3,TSI,TSI_lag1,TSI_lag3,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet
2017-04-01,98.840591369863,53.021475409836064,2893219320.547945,4.875342465753425,,2017,4,,0,901669.2640260889,7818.927756756765,757753.1797886379,853846.191055519,876826.0918469368,889950.1357140462,809063.4615424575,48377.922725932454,812283.5433002921,92147.44157921689,907266.9145692847,231742.53598951348,-2.235629260477792,4,2017,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,55.72,54.035,2819814930.1369863,2680109800.0,4.883835616438357,4.9,,,98.77456434246577,98.6489,64.97,72.59,67.82,0,0,0,0
2017-05-01,98.90448849315068,50.41,2964255827.39726,4.867123287671233,,2017,5,,0,952119.8919623635,9279.401242147502,901669.2640260889,757753.1797886379,658209.0090691897,781975.5113424555,837756.2116234149,73294.78429025288,816424.0719968175,96100.94440475554,908243.5085952881,231687.6131358271,1.3168297685173012,5,2017,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,1,0,53.021475409836064,55.79,2893219320.547945,2753514190.410959,4.875342465753425,4.891506849315069,,,98.840591369863,98.71492702739724,67.48,64.97,65.36,0,0,0,0
2017-06-01,98.97051552054796,50.41,3037660217.808219,4.858630136986301,,2017,6,,0,978176.6228594192,8331.500984258359,952119.8919623635,901669.2640260889,911475.7742582529,921918.4145661823,870514.1119256964,100859.24512460572,865409.2191456798,70938.05628741722,922422.2069802805,228441.31033012032,21.758274799144647,6,2017,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,1,0,50.41,55.72,2964255827.39726,2819814930.1369863,4.867123287671233,4.883835616438357,,,98.90448849315068,98.77456434246577,68.93,67.48,72.59,0,0,0,0
2017-07-01,99.03441264383562,50.58704918032787,3108696724.657534,4.85041095890411,,2017,7,,0,1778640.1223611194,10467.266367259877,978176.6228594192,952119.8919623635,815591.0137832164,1574118.5359027062,943988.5929492902,38896.43308381452,876526.0272458742,83682.61283631422,927110.391004717,229006.6110932627,6.102297926190112,7,2017,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,50.41,53.021475409836064,3037660217.808219,2893219320.547945,4.858630136986301,4.875342465753425,,,98.97051552054796,98.840591369863,72.24,68.93,64.97,0,1,1,0
2017-08-01,99.10043967123288,50.77,3182101115.068493,4.841917808219178,,2017,8,,0,1216627.0662839655,10815.736294381892,1778640.1223611194,978176.6228594192,853846.191055519,1050792.2348073572,1236312.2123943004,469850.4121026132,1037034.212008858,371627.07084926317,944153.8565429179,282823.73154534656,12.99276908273789,8,2017,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,50.58704918032787,50.41,3108696724.657534,2964255827.39726,4.85041095890411,4.867123287671233,,,99.03441264383562,98.90448849315068,65.08,72.24,67.48,0,0,0,0
2017-09-01,99.16646669863012,53.15,3255505505.479452,4.833424657534247,,2017,9,,0,756037.4405555776,7143.042780810737,1216627.0662839655,1778640.1223611194,757753.1797886379,794746.882696915,1324481.270501501,410986.4359491413,1097497.6912135992,365320.17390794127,957973.4258326354,292397.6176281905,15.781885893647754,9,2017,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,50.77,50.41,3182101115.068493,3037660217.808219,4.841917808219178,4.858630136986301,,,99.10043967123288,98.97051552054796,71.61,65.08,68.93,0,0,0,0
2017-10-01,99.2303638219178,57.00081967213114,3326542012.328767,4.825205479452055,,2017,10,,0,926839.5492496773,7202.584425271974,756037.4405555776,1216627.0662839655,901669.2640260889,876826.0918469368,1250434.8764002204,512138.9335205984,1097211.7346747557,365639.8300048404,954747.6389875239,294567.541891745,-4.870662972590679,10,2017,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,53.15,50.58704918032787,3255505505.479452,3108696724.657534,4.833424657534247,4.85041095890411,,,99.16646669863012,99.03441264383562,68.76,71.61,72.24,0,0,0,0
2017-11-01,99.29639084931507,60.98,3399946402.739726,4.816712328767124,,2017,11,,0,638933.4749789827,3768.9862223741875,926839.5492496773,756037.4405555776,952119.8919623635,658209.0090691897,966501.3520297399,232842.21005216913,1101406.7822120204,363083.0923152264,958915.427104419,293717.4047785294,5.7039198385842615,11,2017,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,57.00081967213114,50.77,3326542012.328767,3182101115.068493,4.825205479452055,4.841917808219178,,,99.2303638219178,99.10043967123288,66.31,68.76,65.08,0,0,0,0
2017-12-01,99.36028797260276,64.57,3470982909.589041,4.808493150684932,,2017,12,,0,896636.6209820171,4576.912744595784,638933.4749789827,926839.5492496773,978176.6228594192,911475.7742582529,773936.8215947455,144785.2471133712,1049209.0460481236,408508.02243402076,957309.1325969016,295558.3606762673,-2.928482263934001,12,2017,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,60.98,53.15,3399946402.739726,3255505505.479452,4.816712328767124,4.833424657534247,,,99.29639084931507,99.16646669863012,69.96,66.31,71.61,0,0,0,0
2018-01-01,99.426315,66.585,3544387300.0,4.8,,2018,1,,0,790816.2004819222,6153.775155247738,896636.6209820171,638933.4749789827,1778640.1223611194,815591.0137832164,820803.2150702254,158226.12296845298,1035619.0457352232,412678.7208132345,956072.5364905488,295798.50284087955,-1.6280359495359824,1,2018,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,64.57,57.00081967213114,3470982909.589041,3326542012.328767,4.808493150684932,4.825205479452055,,,99.36028797260276,99.2303638219178,69.33,69.96,68.76,0,0,0,0
2018-02-01,99.49381898630138,68.6,3389509406.027397,4.8,,2018,2,,0,827105.1651836263,5241.273455374671,790816.2004819222,896636.6209820171,1216627.0662839655,853846.191055519,775462.0988143071,129535.8606466958,870981.7254220238,198360.30971672633,954007.9687154408,296952.3601522049,-3.0376515781326696,2,2018,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,66.585,60.98,3544387300.0,3399946402.739726,4.8,4.816712328767124,,,99.426315,99.29639084931507,67.36,69.33,66.31,0,0,0,0
2018-03-01,99.55479032876713,64.23,3249619695.342466,4.8,,2018,3,,0,954824.5341453248,9226.553358902536,827105.1651836263,790816.2004819222,756037.4405555776,757753.1797886379,838185.9955491883,53773.40374104543,806061.4085719673,103827.3836652871,951779.5498927832,297871.24976992415,-3.1318317223896748,3,2018,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,68.6,64.57,3389509406.027397,3470982909.589041,4.8,4.808493150684932,,,99.49381898630138,99.36028797260276,69.07,67.36,69.96,0,0,0,0
2018-04-01,99.6222943150685,69.62704918032787,3094741801.369863,4.8,,2018,4,,0,930158.7071682259,7304.371676541441,954824.5341453248,827105.1651836263,926839.5492496773,901669.2640260889,857581.9666036242,86147.02517416104,839192.5908369251,115708.81273135607,968202.1627558403,291567.3489808254,26.007327928555384,4,2018,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,64.23,66.585,3249619695.342466,3544387300.0,4.8,4.8,,,99.55479032876713,99.426315,67.96,69.07,69.33,0,0,0,0
2018-05-01,99.68762075342464,74.85,2944859968.4931507,4.8,,2018,5,,0,950347.3454405677,8138.656158578757,930158.7071682259,954824.5341453248,638933.4749789827,952119.8919623635,904029.4688323921,67750.36622781005,839745.7838233499,116218.46289209972,970576.2830176852,291091.94883532496,3.159633390953949,5,2018,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,1,0,69.62704918032787,68.6,3094741801.369863,3389509406.027397,4.8,4.8,,,99.6222943150685,99.49381898630138,69.24,67.96,67.36,0,0,0,0
2018-06-01,99.75512473972604,74.54,2789982074.520548,4.8,,2018,6,,0,1103013.303470365,9590.213833923826,950347.3454405677,930158.7071682259,896636.6209820171,978176.6228594192,945110.1955847059,13140.455055910297,891648.0955669474,68231.48517773279,970428.5708075356,291102.61532852345,-0.18616841605341278,6,2018,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,74.85,64.23,2944859968.4931507,3249619695.342466,4.8,4.8,,,99.68762075342464,99.55479032876713,70.65,69.24,69.07,0,0,0,0
2018-07-01,99.8204511780822,73.42852459016393,2640100241.6438355,4.8,,2018,7,,0,2015716.4462801975,12100.339359936554,1103013.303470365,950347.3454405677,790816.2004819222,1778640.1223611194,994506.4520263858,94510.30571603322,926044.2093150053,110299.12758332933,980831.6275251143,293624.3820563976,12.76218197139301,7,2018,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,74.54,69.62704918032787,2789982074.520548,3094741801.369863,4.8,4.8,,,99.75512473972604,99.6222943150685,72.99,70.65,67.96,0,1,0,1
2018-08-01,99.88795516438356,72.28,2485222347.6712327,4.8,,2018,8,,0,1181142.4211833696,8823.626930917897,2015716.4462801975,1103013.303470365,827105.1651836263,1216627.0662839655,1356359.0317303764,576099.7081900485,1130194.2502813844,442688.3829531867,1000587.9878517041,353961.02552464156,13.329077700347986,8,2018,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,73.42852459016393,74.85,2640100241.6438355,2944859968.4931507,4.8,4.8,,,99.8204511780822,99.68762075342464,65.96,72.99,69.24,0,1,0,0
2018-09-01,99.95545915068492,78.71377049180327,2330344453.6986303,4.8,,2018,9,,0,904700.5618610599,9372.633411067807,1181142.4211833696,2015716.4462801975,954824.5341453248,756037.4405555776,1433290.7236446438,505905.9512886909,1189200.459614675,417062.9084879386,997630.9340933211,352135.6367648582,-2.916641104243989,9,2018,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,72.28,74.54,2485222347.6712327,2789982074.520548,4.8,4.8,,,99.88795516438356,99.75512473972604,74.42,65.96,70.65,0,0,0,0
2018-10-01,100.0207855890411,84.94,2180462620.821917,4.8,,2018,10,,0,1006448.9401280907,7604.149638967086,904700.5618610599,1181142.4211833696,930158.7071682259,926839.5492496773,1367186.476441542,578401.561832773,1180846.4642339644,423154.0452675292,1010019.5275354447,345414.3078143429,19.66346021120812,10,2018,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,78.71377049180327,73.42852459016393,2330344453.6986303,2640100241.6438355,4.8,4.8,,,99.95545915068492,99.8204511780822,64.24,74.42,72.99,0,0,0,0
2018-11-01,100.08828957534249,71.25,2025584726.849315,4.8,,2018,11,,0,780979.3225571298,5443.972904821251,1006448.9401280907,904700.5618610599,950347.3454405677,638933.4749789827,1030763.9743908397,139815.73968904145,1193561.5030606084,415185.94430177915,1016653.6434419792,344434.6074434495,8.589339000786177,11,2018,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,84.94,72.28,2180462620.821917,2485222347.6712327,4.8,4.8,,,100.0207855890411,99.88795516438356,68.77,64.24,65.96,0,0,0,0
2018-12-01,100.15361601369862,68.18804347826087,1875702893.9726024,4.8,,2018,12,,0,1043685.1054541987,5666.333874364885,780979.3225571298,1006448.9401280907,1103013.303470365,896636.6209820171,897376.2748487598,112913.11260025651,1165333.499246702,440042.4637998183,1028490.7974068248,332507.7754586317,22.231711616427607,12,2018,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,71.25,78.71377049180327,2025584726.849315,2330344453.6986303,4.8,4.8,,,100.08828957534249,99.95545915068492,70.65,68.77,74.42,0,0,0,0
2019-01-01,100.22112,65.02402173913043,1720825000.0,4.8,,2019,1,,0,848409.6592513435,6755.314119712726,1043685.1054541987,780979.3225571298,2015716.4462801975,790816.2004819222,943704.4560464728,142148.6363068332,1155445.4662440077,442383.2581519768,1040744.8377795065,329906.18959111784,16.400008769564938,1,2019,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,68.18804347826087,84.94,1875702893.9726024,2180462620.821917,4.8,4.8,,,100.15361601369862,100.0207855890411,69.92,70.65,64.24,0,0,0,0
2019-02-01,100.3369088219178,61.86,1695166181.0958903,4.850958904109589,,2019,2,,0,897067.5969893195,5922.9119401451535,848409.6592513435,1043685.1054541987,1181142.4211833696,827105.1651836263,891024.6957542236,136439.04534258987,960894.335072532,145340.0889695611,1045544.2926769583,326339.35393392364,7.282786914876533,2,2019,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,65.02402173913043,71.25,1720825000.0,2025584726.849315,4.8,4.8,,,100.22112,100.08828957534249,67.69,69.92,68.77,0,0,0,0
2019-03-01,100.4414922739726,63.71,1671990473.69863,4.896986301369863,,2019,3,,0,932098.1805577169,8252.746316177065,897067.5969893195,848409.6592513435,904700.5618610599,954824.5341453248,929720.7872316203,101650.37184969631,913548.5310401904,97707.30720927953,1051374.4953274329,322686.5767235279,8.458710542589923,3,2019,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,61.86,68.18804347826087,1695166181.0958903,1875702893.9726024,4.850958904109589,4.8,,,100.3369088219178,100.15361601369862,68.76,67.69,70.65,0,0,0,0
2019-04-01,100.55728109589042,69.08,1646331654.7945206,4.947945205479452,,2019,4,,0,1029273.9509813153,8658.632694880167,932098.1805577169,897067.5969893195,1006448.9401280907,930158.7071682259,892525.1455994596,42028.770480281804,918114.8008229664,97851.20073938416,1049480.6325284655,323370.71302119596,-2.3801602048224084,4,2019,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,63.71,65.02402173913043,1671990473.69863,1720825000.0,4.896986301369863,4.8,,,100.4414922739726,100.22112,68.08,68.76,69.92,0,0,0,0
2019-05-01,100.66933479452057,72.01,1621500539.7260275,4.997260273972603,,2019,5,,0,1024781.9540782002,9042.238796771157,1029273.9509813153,932098.1805577169,780979.3225571298,950347.3454405677,952813.2428427837,68494.27248369389,921918.969298504,102314.1180298241,1057740.236179556,321305.1132654839,10.65573466648888,5,2019,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,1,0,69.08,61.86,1646331654.7945206,1695166181.0958903,4.947945205479452,4.850958904109589,,,100.55728109589042,100.3369088219178,67.87,68.08,67.69,0,0,0,0
2019-06-01,100.78512361643836,68.4983606557377,1595841720.8219178,5.048219178082192,,2019,6,,0,1187306.1012468978,10592.512688132603,1024781.9540782002,1029273.9509813153,1043685.1054541987,1103013.303470365,995384.6952057438,54853.73014906431,962552.7412186824,81426.14178817741,1063943.1202326922,319758.15293421026,7.832358241935807,6,2019,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,72.01,63.71,1621500539.7260275,1671990473.69863,4.997260273972603,4.896986301369863,,,100.66933479452057,100.4414922739726,71.5,67.87,68.76,0,0,0,0
2019-07-01,100.89717731506848,65.1,1571010605.7534246,5.097534246575343,,2019,7,,0,2129615.7312032455,12817.453755340724,1187306.1012468978,1024781.9540782002,848409.6592513435,2015716.4462801975,1080454.0021021375,92563.88511604622,986489.5738507989,121362.97904329978,1070967.5200474032,321614.94193017937,7.642047245606729,7,2019,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,68.4983606557377,69.08,1595841720.8219178,1646331654.7945206,5.048219178082192,4.947945205479452,,,100.78512361643836,100.55728109589042,70.3,71.5,68.08,0,1,1,1
2019-08-01,101.01296613698632,62.9,1545351786.8493152,5.148493150684931,,2019,8,,0,1252524.5859300946,9456.141600326864,2129615.7312032455,1187306.1012468978,897067.5969893195,1181142.4211833696,1447234.5955094474,596520.3562044618,1200023.919176116,466419.27756425936,1080459.127124324,352252.7880665059,5.650560877907093,8,2019,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,65.1,72.01,1571010605.7534246,1621500539.7260275,5.097534246575343,4.997260273972603,,,100.89717731506848,100.66933479452057,67.71,70.3,67.87,0,1,0,0
2019-09-01,101.12875495890412,61.45672131147541,1519692967.9452057,5.199452054794521,,2019,9,,0,991739.6518040559,10710.756267921179,1252524.5859300946,2129615.7312032455,932098.1805577169,904700.5618610599,1523148.8061267454,526227.1003045203,1259266.750666245,442187.792861061,1086407.6408532176,354701.8046358685,6.043484974081977,9,2019,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,62.9,68.4983606557377,1545351786.8493152,1595841720.8219178,5.148493150684931,5.048219178082192,,,101.01296613698632,100.78512361643836,71.72,67.71,71.5,0,0,0,0
2019-10-01,101.24080865753425,60.06,1494861852.8767123,5.248767123287672,,2019,10,,0,956314.5157611702,6255.613316551651,991739.6518040559,1252524.5859300946,1029273.9509813153,1006448.9401280907,1457959.989645798,596106.7621174041,1269206.9958739681,433955.9528999932,1093660.8983484672,351523.9964645633,9.620762229211827,10,2019,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,61.45672131147541,65.1,1519692967.9452057,1571010605.7534246,5.199452054794521,5.097534246575343,,,101.12875495890412,100.89717731506848,70.27,71.72,70.3,0,0,0,0
2019-11-01,101.35659747945203,60.17,1469203033.9726028,5.29972602739726,,2019,11,,0,854244.4801096742,6262.939311368706,956314.5157611702,991739.6518040559,1024781.9540782002,780979.3225571298,1066859.58449844,161763.26725612776,1257047.090003944,442952.70706967724,1089483.029651224,352949.7735456997,-4.981318213772463,11,2019,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,60.06,62.9,1494861852.8767123,1545351786.8493152,5.248767123287672,5.148493150684931,,,101.24080865753425,101.01296613698632,71.57,70.27,67.71,0,0,0,0
2019-12-01,101.4686511780822,63.90770491803279,1444371918.9041097,5.349041095890412,,2019,12,,0,1102031.2966808393,5998.945115112765,854244.4801096742,956314.5157611702,1187306.1012468978,1043685.1054541987,934099.5492249666,71388.78842977421,1228624.1776758563,465723.34727852046,1095588.4594472693,347723.0208774125,9.38119044082437,12,2019,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,60.17,61.45672131147541,1469203033.9726028,1519692967.9452057,5.29972602739726,5.199452054794521,,,101.35659747945203,101.12875495890412,71.14,71.57,71.72,0,0,0,0
2020-01-01,101.58444,67.77,1418713100.0,5.4,,2020,1,,0,850000.0,6500.0,1102031.2966808393,854244.4801096742,2129615.7312032455,848409.6592513435,970863.4308505608,124532.44482594718,1214411.71024818,468529.1431059715,1100450.6420494893,347338.9952572203,5.5904018292231035,1,2020,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,63.90770491803279,60.06,1444371918.9041097,1494861852.8767123,5.349041095890412,5.248767123287672,,,101.4686511780822,101.24080865753425,52.53,71.14,70.27,0,0,0,0
2020-02-01,101.71969875956285,49.78318681318681,1490321033.3333333,5.383060109289618,,2020,2,,0,780000.0,5800.0,850000.0,1102031.2966808393,1252524.5859300946,897067.5969893195,935425.2589301709,144300.66792667264,1001142.4217143058,154849.95815388148,1100583.1704452108,347234.3733269146,0.18744962782011404,2,2020,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,67.77,60.17,1418713100.0,1469203033.9726028,5.4,5.29972602739726,,,101.58444,101.35659747945203,53.23,52.53,71.57,0,0,0,0
2020-03-01,101.846231147541,32.956813186813186,1557309100.0,5.367213114754099,,2020,3,,1,320000.0,3200.0,780000.0,850000.0,991739.6518040559,932098.1805577169,910677.0988936127,169373.32067977914,922388.3240592899,116953.22014584618,1090827.5373627674,355029.0285479405,-13.050030720339723,3,2020,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,49.78318681318681,63.90770491803279,1490321033.3333333,1444371918.9041097,5.383060109289618,5.349041095890412,,,101.71969875956285,101.4686511780822,56.53,53.23,71.14,0,0,0,0
2020-04-01,101.98148990710382,14.97,1628917033.3333333,5.3502732240437165,,2020,4,,1,0.0,400.0,320000.0,780000.0,956314.5157611702,1029273.9509813153,649999.9999999997,287923.6009777594,810431.7154252807,265045.9098022227,1039819.3556496244,418249.5764985596,-65.66885263003846,4,2020,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,1,0,32.956813186813186,67.77,1557309100.0,1418713100.0,5.367213114754099,5.4,,,101.846231147541,101.58444,56.22,56.53,52.53,0,0,1,1
2020-05-01,102.11238548087432,18.49,1698215033.3333333,5.333879781420765,,2020,5,,1,0.0,300.0,0.0,320000.0,854244.4801096742,1024781.9540782002,366666.66666666634,392088.4254008689,651045.962798419,408495.1741710482,954046.5264011814,514965.9422657404,-100.0,5,2020,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,1,0,14.97,49.78318681318681,1628917033.3333333,1490321033.3333333,5.3502732240437165,5.383060109289618,,,101.98148990710382,101.71969875956285,54.68,56.22,53.23,0,0,1,0
2020-06-01,102.24764424043715,36.74,1769822966.6666667,5.316939890710382,,2020,6,,1,0.0,300.0,0.0,0.0,1102031.2966808393,1187306.1012468978,106666.66666666635,184752.08614067695,508671.88278014,468036.4244110698,868648.0302279979,582687.7828146418,-100.0,6,2020,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,18.49,32.956813186813186,1698215033.3333333,1557309100.0,5.333879781420765,5.367213114754099,,,102.11238548087432,101.846231147541,55.05,54.68,56.53,0,0,0,1
2020-07-01,102.37853981420766,42.18,1839120966.6666667,5.300546448087432,,2020,7,,1,20000.0,800.0,0.0,0.0,850000.0,2129615.7312032455,0.0,0.0,325000.0,399887.48417523596,769705.8551240899,623064.8120874936,-100.0,7,2020,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,36.74,14.97,1769822966.6666667,1628917033.3333333,5.316939890710382,5.3502732240437165,,,102.24764424043715,101.98148990710382,57.99,55.05,56.22,0,0,0,1
2020-08-01,102.51379857377049,43.95,1910728900.0,5.283606557377049,,2020,8,,1,60000.0,1200.0,20000.0,0.0,780000.0,1252524.5859300946,6666.666666666356,11547.005383792515,186666.66666666666,316901.6671882088,593904.5441904862,487305.9658344115,-99.06086343620781,8,2020,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,42.18,18.49,1839120966.6666667,1698215033.3333333,5.300546448087432,5.333879781420765,,,102.37853981420766,102.11238548087432,53.35,57.99,54.68,0,0,0,0
2020-09-01,102.64905733333332,45.72,1982336833.3333333,5.266666666666667,,2020,9,,1,80000.0,2100.0,60000.0,20000.0,320000.0,991739.6518040559,26666.666666666355,30550.50463303893,66666.66666666667,126280.11192054862,494527.49536297825,461706.54558910656,-95.20967486993914,9,2020,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,43.95,36.74,1910728900.0,1769822966.6666667,5.283606557377049,5.316939890710382,,,102.51379857377049,102.24764424043715,56.22,53.35,55.05,0,0,0,0
2020-10-01,102.77995290710382,39.75,2051634833.3333333,5.250273224043716,,2020,10,,1,120000.0,3100.0,80000.0,60000.0,0.0,956314.5157611702,53333.33333333302,30550.50463303893,26666.666666666668,35023.801430831256,418549.1910459737,447238.2891209879,-91.93336680100735,10,2020,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,45.72,42.18,1982336833.3333333,1839120966.6666667,5.266666666666667,5.300546448087432,,,102.64905733333332,102.37853981420766,54.38,56.22,57.99,0,0,0,0
2020-11-01,102.91521166666666,43.44967213114754,2123242766.6666665,5.233333333333333,,2020,11,,1,150000.0,3500.0,120000.0,80000.0,0.0,854244.4801096742,86666.66666666635,30550.50463303893,46666.666666666664,48442.405665556,348856.3147325428,420162.0759482579,-87.45182698555118,11,2020,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,39.75,43.95,2051634833.3333333,1910728900.0,5.250273224043716,5.283606557377049,,,102.77995290710382,102.51379857377049,54.38,54.38,53.35,0,0,0,0
2020-12-01,103.04610724043717,47.03,2192540766.6666665,5.216939890710383,,2020,12,,1,200000.0,4200.0,150000.0,120000.0,0.0,1102031.2966808393,116666.66666666635,35118.84584284246,71666.66666666667,57416.60619251441,290169.27472340333,391349.0052418892,-82.4406240259531,12,2020,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,43.44967213114754,45.72,2123242766.6666665,1982336833.3333333,5.233333333333333,5.266666666666667,,,102.91521166666666,102.64905733333332,57.7,54.38,56.22,0,0,0,0
2021-01-01,103.181366,51.725,2264148700.0,5.2,,2021,1,,1,100000.0,2500.0,200000.0,150000.0,20000.0,850000.0,156666.66666666637,40414.5188432738,105000.0,65038.450166033384,215000.0,296325.9875695863,-81.85169508321847,1,2021,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,47.03,39.75,2192540766.6666665,2051634833.3333333,5.216939890710383,5.250273224043716,,,103.04610724043717,102.77995290710382,62.05,57.7,54.38,0,0,0,0
2021-02-01,102.900902969863,56.42,2266714251.5068493,5.174520547945206,,2021,2,,1,90000.0,2100.0,100000.0,200000.0,60000.0,780000.0,149999.99999999968,50000.0,118333.33333333333,50760.87732364632,152500.0,219301.57732716267,-88.23529411764706,2,2021,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,51.725,43.44967213114754,2264148700.0,2123242766.6666665,5.2,5.233333333333333,,,103.181366,102.91521166666666,62.05,62.05,54.38,0,0,0,0
2021-03-01,102.64758152328768,64.56,2269031523.8356166,5.151506849315068,,2021,3,,1,110000.0,2400.0,90000.0,100000.0,80000.0,320000.0,129999.9999999997,60827.6253029822,123333.33333333333,45018.514709686606,95000.0,95107.5945729583,-88.46153846153845,3,2021,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,56.42,47.03,2266714251.5068493,2192540766.6666665,5.174520547945206,5.216939890710383,,,102.900902969863,103.04610724043717,63.31,62.05,57.7,0,0,0,0
2021-04-01,102.36711849315068,63.85,2271597075.342466,5.126027397260274,,2021,4,,1,130000.0,2800.0,110000.0,90000.0,120000.0,0.0,99999.9999999997,10000.0,128333.33333333333,40702.170294300864,77500.0,64261.539466037604,-65.625,4,2021,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,1,0,64.56,51.725,2269031523.8356166,2264148700.0,5.151506849315068,5.2,,,102.64758152328768,103.181366,60.13,63.31,62.05,0,0,0,0
2021-05-01,102.09570265753425,66.88934426229508,2274079867.123288,5.101369863013699,,2021,5,,1,150000.0,3100.0,130000.0,110000.0,150000.0,0.0,109999.9999999997,20000.0,130000.0,40496.91346262825,88333.33333333333,60877.422794171114,0.0,5,2021,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,63.85,56.42,2271597075.342466,2266714251.5068493,5.126027397260274,5.174520547945206,,,102.36711849315068,102.900902969863,61.82,60.13,62.05,0,0,0,0
2021-06-01,101.81523962739726,70.03,2276645418.630137,5.0758904109589045,,2021,6,,1,450000.0,4500.0,150000.0,130000.0,200000.0,0.0,129999.9999999997,20000.0,130000.0,40496.91346262825,100833.33333333333,56320.24233762993,0.0,6,2021,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,66.88934426229508,64.56,2274079867.123288,2269031523.8356166,5.101369863013699,5.151506849315068,,,102.09570265753425,102.64758152328768,59.37,61.82,63.31,0,0,0,0
