Date,Arrivals,lags_1,lags_2,lags_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,roll_std_12,growth_yoy,month_sin,month_cos,quarter,year,saison_1,saison_2,saison_3,Oil_price_lag1,FDI_lag1,Poverty_rate_lag1,REER_lag1,is_covid,cdm_event
1998-06-01,326700.0,294030.0,294030.0,320300.0,283140.0,233601.66666666666,268943.3333333333,18862.03329442515,57085.20418345427,73543.32567619684,1.9981267561660945,1.2246467991473532e-16,-1.0,2,1998,False,True,False,14.6,479099614.24657536,16.2,112.25799046575342,0,0
1998-07-01,392040.0,326700.0,294030.0,384360.0,304920.0,261360.0,269476.6666666667,18862.03329442515,54667.36613373651,73971.57947277433,1.9981267561660945,-0.4999999999999997,-0.8660254037844388,3,1998,False,True,False,13.66,523116373.26027393,16.2,112.25777100273972,0,0
1998-08-01,392040.0,392040.0,326700.0,384360.0,337590.0,294030.0,270116.6666666667,49904.24931806912,65340.00000000005,75080.8143188916,1.9981267561660945,-0.8660254037844384,-0.5000000000000004,3,1998,False,True,False,11.93,565713236.8219178,16.2,112.25755861917808,0,0
1998-09-01,294030.0,392040.0,392040.0,288270.0,370260.0,326700.0,270756.6666666667,37724.06658885018,54667.36613373659,76168.03210764681,1.9981267561660945,-1.0,-1.8369701987210297e-16,3,1998,False,False,True,12.02,609729995.8356164,16.2,112.25733915616438,0,0
1998-10-01,261360.0,294030.0,392040.0,256240.0,359370.0,332145.0,271236.6666666667,56586.099883275245,48088.93791715524,76306.45550354932,1.9981267561660945,-0.8660254037844386,0.5000000000000001,4,1998,False,False,True,12.11,653746754.849315,16.2,112.25711969315068,0,0
1998-11-01,196020.0,261360.0,294030.0,192180.0,315810.0,326700.0,271663.3333333333,68008.02820255858,54667.36613373659,76229.25390894989,1.9981267561660945,-0.5000000000000004,0.8660254037844384,4,1998,False,False,True,14.46,696343618.4109589,16.2,112.25690730958904,0,0
1998-12-01,163350.0,196020.0,261360.0,160150.0,250470.0,310365.0,271983.3333333333,49904.24931806912,76617.94143671577,75872.48600997159,1.9981267561660945,-2.4492935982947064e-16,1.0,4,1998,False,False,False,12.127377049180328,740360377.4246576,16.2,112.25668784657532,0,0
1999-01-01,245280.0,163350.0,196020.0,196020.0,206910.0,283140.0,272250.0,49904.24931806912,96177.87583431027,75448.1331777003,25.130088766452403,0.49999999999999994,0.8660254037844387,1,1999,False,False,False,9.87,782957240.9863014,16.2,112.25647546301369,0,0
1999-02-01,245280.0,245280.0,163350.0,196020.0,201550.0,258680.0,276355.0,41243.99228978692,80293.63486603407,72193.4172899441,25.130088766452403,0.8660254037844386,0.5000000000000001,1,1999,False,False,False,10.34,826974000.0,16.2,112.256256,0,0
1999-03-01,327040.0,245280.0,245280.0,261360.0,217970.0,234220.0,280460.0,47302.30755470607,46989.913385746935,68517.09514619493,25.130088766452403,1.0,6.123233995736766e-17,1,1999,True,False,False,10.81,792965664.8767123,16.166027397260272,112.4767911890411,0,0
1999-04-01,367920.0,327040.0,245280.0,294030.0,272533.3333333333,239721.66666666666,285933.3333333333,47204.15800894384,56386.10836603875,69469.36111217186,25.130088766452403,0.8660254037844387,-0.4999999999999998,2,1999,True,False,False,10.52,762248458.9589041,16.135342465753425,112.67598426301367,0,0
1999-05-01,367920.0,367920.0,327040.0,294030.0,313413.3333333333,257481.66666666666,292090.8333333333,62445.23146993161,77422.29095465121,73414.88162965988,25.130088766452403,0.49999999999999994,-0.8660254037844387,2,1999,True,False,False,14.6,728240123.8356165,16.101369863013698,112.8965194520548,0,0
1999-06-01,408800.0,367920.0,367920.0,326700.0,354293.3333333333,286131.6666666667,298248.3333333333,23602.079004472016,81811.01354137271,76620.97847472483,25.130088766452403,1.2246467991473532e-16,-1.0,2,1999,False,True,False,14.41311475409836,695328831.7808219,16.06849315068493,113.10994060273973,0,0
1999-07-01,490560.0,408800.0,367920.0,392040.0,381546.6666666667,327040.0,305090.0,23602.079004472016,68405.32376942608,82808.09721057699,25.130088766452403,-0.4999999999999997,-0.8660254037844388,3,1999,False,True,False,14.22,661320496.6575342,16.034520547945206,113.3304757917808,0,0
1999-08-01,490560.0,490560.0,408800.0,392040.0,422426.6666666667,367920.0,313300.0,62445.23146993161,81760.00000000009,96039.27217550123,25.130088766452403,-0.8660254037844384,-0.5000000000000004,3,1999,False,True,False,17.25,628409204.6027397,16.001643835616438,113.54389694246576,0,0
1999-09-01,367920.0,490560.0,490560.0,294030.0,463306.6666666667,408800.0,321510.0,47204.15800894384,68405.32376942616,106971.20708608719,25.130088766452403,-1.0,-1.8369701987210297e-16,3,1999,False,False,True,19.175,594400869.479452,15.967671232876713,113.76443213150684,0,0
1999-10-01,327040.0,367920.0,490560.0,261360.0,449680.0,415613.3333333333,327667.5,70806.23701341572,60173.730702580564,107371.483697319,25.130088766452403,-0.8660254037844386,0.5000000000000001,4,1999,False,False,True,21.1,560392534.3561645,15.933698630136986,113.98496732054794,0,0
1999-11-01,245280.0,327040.0,367920.0,196020.0,395173.3333333333,408800.0,333140.8333333333,85098.50605817552,68405.32376942615,105338.93836376967,25.130088766452403,-0.5000000000000004,0.8660254037844384,4,1999,False,False,True,22.98,527481242.30136985,15.90082191780822,114.19838847123287,0,0
1999-12-01,204400.0,245280.0,327040.0,163350.0,313413.3333333333,388360.0,337245.8333333333,62445.23146993158,95872.09813079095,100351.38359859081,25.130088766452403,-2.4492935982947064e-16,1.0,4,1999,False,False,False,21.32,493472907.17808217,15.866849315068494,114.41892366027398,0,0
2000-01-01,267480.0,204400.0,245280.0,245280.0,258906.66666666666,354293.3333333333,340666.6666666667,62445.231469931576,120347.46140516081,94408.31601788761,9.050880626223092,0.49999999999999994,0.8660254037844387,1,2000,False,False,False,24.2,460561615.1232877,15.833972602739726,114.6323448109589,0,0
2000-02-01,267480.0,267480.0,204400.0,245280.0,239053.33333333334,317113.3333333333,342516.6666666667,31997.65824764887,103045.0322270155,92568.81148964842,9.050880626223092,0.8660254037844386,0.5000000000000001,1,2000,False,False,False,25.775,426553280.0,15.8,114.85288,0,0
2000-03-01,356640.0,267480.0,267480.0,327040.0,246453.33333333334,279933.3333333333,344366.6666666667,36419.25498048157,58612.28631154612,90650.82633463149,9.050880626223092,1.0,6.123233995736766e-17,1,2000,True,False,False,27.35,629662910.1092896,15.757650273224044,114.45946713114752,0,0
2000-04-01,401220.0,356640.0,267480.0,367920.0,297200.0,278053.3333333333,346833.3333333333,51476.55000094701,55313.74753772028,90539.14445579814,9.050880626223092,0.8660254037844387,-0.4999999999999998,2,2000,True,False,False,29.78,819668693.1147542,15.718032786885246,114.09143573770493,0,0
2000-05-01,401220.0,401220.0,356640.0,367920.0,341780.0,290416.6666666667,349608.3333333333,68097.07482704376,73690.2646668246,91746.46783722012,9.050880626223092,0.49999999999999994,-0.8660254037844387,2,2000,True,False,False,29.74967391304348,1022778323.2240436,15.675683060109291,113.69802286885246,0,0
2000-06-01,445800.0,401220.0,401220.0,408800.0,386360.0,316406.6666666667,352383.3333333333,25738.27500047348,81655.93050517926,92847.67460086377,9.050880626223092,1.2246467991473532e-16,-1.0,2,2000,False,True,False,29.72032608695652,1219336029.7814207,15.634699453551914,113.31730073770493,0,0
2000-07-01,534960.0,445800.0,401220.0,490560.0,416080.0,356640.0,355466.6666666667,25738.27500047348,74596.60796577824,95468.86568484786,9.050880626223092,-0.4999999999999997,-0.8660254037844388,3,2000,False,True,False,29.69,1422445659.8907104,15.592349726775955,112.92388786885246,0,0
2000-08-01,534960.0,534960.0,445800.0,490560.0,460660.0,401220.0,359166.6666666667,68097.07482704376,89160.00000000012,101829.05259067845,9.050880626223092,-0.8660254037844384,-0.5000000000000004,3,2000,False,True,False,27.501475409836065,1619003366.4480877,15.55136612021858,112.54316573770492,0,0
2000-09-01,401220.0,534960.0,534960.0,367920.0,505240.0,445800.0,362866.6666666667,51476.55000094701,74596.6079657784,107676.08135964879,9.050880626223092,-1.0,-1.8369701987210297e-16,3,2000,False,False,True,25.24,1822112996.557377,15.509016393442623,112.14975286885246,0,0
2000-10-01,356640.0,401220.0,534960.0,327040.0,490380.0,453230.0,365641.6666666667,77214.82500142054,65619.98323681617,108245.74649072056,9.050880626223092,-0.8660254037844386,0.5000000000000001,4,2000,False,False,True,35.09,2025222626.6666667,15.466666666666669,111.75634,0,0
2000-11-01,267480.0,356640.0,401220.0,245280.0,430940.0,445800.0,368108.3333333333,92800.67025620019,74596.6079657784,107621.59548692596,9.050880626223092,-0.5000000000000004,0.8660254037844384,4,2000,False,False,True,33.383442622950824,2221780333.224044,15.425683060109291,111.37561786885246,0,0
2000-12-01,222900.0,267480.0,356640.0,204400.0,341780.0,423510.0,369958.3333333333,68097.07482704376,104549.36728646437,105487.90450553894,9.050880626223092,-2.4492935982947064e-16,1.0,4,2000,False,False,False,31.62,2424889963.333333,15.383333333333336,110.982205,0,0
2001-01-01,275760.0,222900.0,267480.0,267480.0,282340.0,386360.0,371500.0,68097.07482704376,131239.96647363188,102953.1000018941,3.095558546433378,0.49999999999999994,0.8660254037844387,1,2001,False,False,False,31.59,2621447669.8907104,15.342349726775955,110.60148286885249,0,0
2001-02-01,275760.0,275760.0,222900.0,267480.0,255380.0,343160.0,372190.0,28431.538825747684,114081.20265845732,102217.6922953254,3.095558546433378,0.8660254037844386,0.5000000000000001,1,2001,False,False,False,29.380000000000003,2824557300.0,15.3,110.20807,0,0
2001-03-01,367680.0,275760.0,275760.0,356640.0,258140.0,299960.0,372880.0,30518.735229363585,65773.37455232168,101471.83684514281,3.095558546433378,1.0,6.123233995736766e-17,1,2001,True,False,False,27.17,2625460725.7534246,15.189589041095893,110.16582124657536,0,0
2001-04-01,413640.0,367680.0,275760.0,401220.0,306400.0,294370.0,373800.0,53070.03674391038,56170.46590513555,101361.19752467594,3.095558546433378,0.8660254037844387,-0.4999999999999998,2,2001,True,False,False,24.76,2445631561.917808,15.089863013698633,110.12766108219178,0,0
2001-05-01,413640.0,413640.0,367680.0,401220.0,352360.0,303870.0,374835.0,70205.05964672346,71528.8559953254,101729.37829895019,3.095558546433378,0.49999999999999994,-0.8660254037844387,2,2001,True,False,False,26.055901639344263,2246534987.6712327,14.97945205479452,110.08541232876712,0,0
2001-06-01,459600.0,413640.0,413640.0,445800.0,398320.0,328230.0,375870.0,26535.018371955164,80927.93016011224,102084.7845487448,3.095558546433378,1.2246467991473532e-16,-1.0,2,2001,False,True,False,27.31,2053860883.561644,14.872602739726029,110.04452643835616,0,0
2001-07-01,551520.0,459600.0,413640.0,534960.0,428960.0,367680.0,377020.0,26535.018371955164,76905.78963901232,103017.6390898004,3.095558546433378,-0.4999999999999997,-0.8660254037844388,3,2001,False,True,False,28.86,1854764309.315068,14.76219178082192,110.00227768493151,0,0
2001-08-01,551520.0,551520.0,459600.0,534960.0,474920.0,413640.0,378400.0,70205.05964672346,91920.00000000015,105408.86938704236,3.095558546433378,-0.8660254037844384,-0.5000000000000004,3,2001,False,True,False,26.58295081967213,1662090205.2054794,14.655342465753424,109.96139179452057,0,0
2001-09-01,413640.0,551520.0,551520.0,401220.0,520880.0,459600.0,379780.0,53070.03674391038,76905.78963901247,107727.76091949226,3.095558546433378,-1.0,-1.8369701987210297e-16,3,2001,False,False,True,24.23,1462993630.958904,14.544931506849316,109.9191430410959,0,0
2001-10-01,367680.0,413640.0,551520.0,356640.0,505560.0,467260.0,380815.0,79605.05511586559,67651.2882360716,108011.76135453538,3.095558546433378,-0.8660254037844386,0.5000000000000001,4,2001,False,False,True,22.70032786885245,1263897056.712329,14.434520547945208,109.87689428767123,0,0
2001-11-01,275760.0,367680.0,413640.0,267480.0,444280.0,459600.0,381735.0,95673.36933546345,76905.78963901247,107834.00007756033,3.095558546433378,-0.5000000000000004,0.8660254037844384,4,2001,False,False,True,21.22,1071222952.6027396,14.327671232876712,109.83600839726029,0,0
2001-12-01,229800.0,275760.0,367680.0,222900.0,352360.0,436620.0,382425.0,70205.05964672346,107785.75416074255,107060.16562492501,3.095558546433378,-2.4492935982947064e-16,1.0,4,2001,False,False,False,19.39,872126378.3561642,14.217260273972602,109.7937596438356,0,0
